measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,164,Nepal,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,228.12976584077566,267.78480943476995,198.1119216668777
1,Deaths,119,Trinidad and Tobago,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,301.5649617969584,316.3623263143784,282.70159819324954
1,Deaths,119,Trinidad and Tobago,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,229.2612429258197,242.74231108206172,211.02600221555622
1,Deaths,119,Trinidad and Tobago,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,264.62657044631504,276.6998636557016,246.40393175707416
1,Deaths,135,Brazil,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,259.82783748096205,270.7503743186953,242.48155941399298
1,Deaths,135,Brazil,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,184.09958344884313,194.26229848688752,164.880027815234
1,Deaths,135,Brazil,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,218.3619296536063,227.87531284872506,200.00629779419722
1,Deaths,177,Djibouti,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,312.51852221574626,394.8108398177554,236.75313646043077
1,Deaths,177,Djibouti,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,276.3144648740017,352.2085167877571,207.11209056992504
1,Deaths,177,Djibouti,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,297.0255228979014,368.72455007616344,228.27013462631993
1,Deaths,351,Guam,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,302.29458034404036,332.97586412379206,273.8414460676731
1,Deaths,351,Guam,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,177.04022490753493,197.24131088667568,155.8308453579701
1,Deaths,351,Guam,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,236.6796550863475,260.48424308313207,213.46908642767625
1,Deaths,102,United States of America,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,233.83658455844048,240.9601208173733,220.45723974643766
1,Deaths,102,United States of America,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,158.05263442643977,167.29696510689365,140.72572784200202
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,191.8959746365349,200.0432979611161,175.75212682559132
1,Deaths,92,Spain,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,184.04830143982457,191.91753891940368,170.3938224261084
1,Deaths,92,Spain,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,125.87664087590163,136.75807128914852,106.34308527993628
1,Deaths,92,Spain,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,152.90459125153347,162.5604092210523,134.97819670127978
1,Deaths,148,Morocco,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,429.6187945523785,525.5571401353451,341.95347955944663
1,Deaths,148,Morocco,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,476.7137983471031,549.5732288349067,402.8987561014102
1,Deaths,148,Morocco,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,450.4698337980996,528.6606596908389,374.90828911653114
1,Deaths,121,Bolivia (Plurinational State of),1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,226.38012017987896,276.4201219422028,170.16018797350432
1,Deaths,121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,213.5589337030612,264.7977945741863,171.37515445432564
1,Deaths,121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,219.43846181183747,263.0870608381792,173.62495939179965
1,Deaths,204,Chad,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,317.83498616719226,388.20412053358143,261.29310461801407
1,Deaths,204,Chad,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,290.8128378062737,359.20672011196257,229.71020183192758
1,Deaths,204,Chad,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,304.7819522877528,362.9295509891676,256.9860140305906
1,Deaths,153,Syrian Arab Republic,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,502.87743853061903,585.8267802207695,431.647046686147
1,Deaths,153,Syrian Arab Republic,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,554.8250028068641,622.0499124070584,482.8810548734972
1,Deaths,153,Syrian Arab Republic,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,505.39907385094216,559.1876052499796,452.54904726519504
1,Deaths,180,Kenya,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,290.5746322308539,325.8193586256036,255.50426546281756
1,Deaths,180,Kenya,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,221.7200219707975,256.7787644231427,181.69603579463407
1,Deaths,180,Kenya,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,253.87398185863336,283.7757388888615,219.35169783324017
1,Deaths,367,Monaco,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,187.82188171351373,215.8855520563301,155.75415010312068
1,Deaths,367,Monaco,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,133.3501946467499,157.87353815428824,101.53155615335106
1,Deaths,367,Monaco,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,158.54156924167958,182.7648780462474,126.59024970380348
1,Deaths,76,Belgium,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,203.75838383126379,211.90087091212277,190.36511903510936
1,Deaths,76,Belgium,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,137.8162544672791,146.40313124267317,121.62151309758086
1,Deaths,76,Belgium,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,166.08460584910387,174.30609257615268,150.63879474815482
1,Deaths,105,Antigua and Barbuda,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,241.39574212149066,261.5571249996392,220.60896801108942
1,Deaths,105,Antigua and Barbuda,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,228.01225590529458,248.9792849757313,203.58713844850612
1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,235.87646687704176,251.4817891955142,215.6203630744066
1,Deaths,151,Qatar,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,364.8331433575879,427.7838364422148,300.85437504588197
1,Deaths,151,Qatar,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,590.6455310709199,662.1034548113929,520.8895970111158
1,Deaths,151,Qatar,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,440.7856493885214,493.38799832535284,389.3454413446047
1,Deaths,173,Gabon,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,363.04470496346124,422.7283488875469,294.4794261319488
1,Deaths,173,Gabon,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,328.5164961395093,393.3641524926387,269.4173680127645
1,Deaths,173,Gabon,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,348.2511530067253,406.6437808799467,292.31281386576853
1,Deaths,157,Yemen,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,579.9540319329067,709.3973299720649,464.75141393236413
1,Deaths,157,Yemen,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,493.0599899964692,590.2189204129,415.4289265491398
1,Deaths,157,Yemen,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,535.1087917444933,645.7292727847262,441.821184461869
1,Deaths,305,Bermuda,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,258.58678935550245,281.97761565774897,233.76638457719062
1,Deaths,305,Bermuda,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,124.65649166924781,143.6779973074521,102.63869076028784
1,Deaths,305,Bermuda,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,180.6053483792421,201.69212950599632,158.06998134966062
1,Deaths,183,Mauritius,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,330.78679764910027,345.57348234750873,312.90645829496793
1,Deaths,183,Mauritius,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,214.4192181080375,228.95704980494662,193.122066233282
1,Deaths,183,Mauritius,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,267.9911981752237,280.7180910484626,247.8188236566064
1,Deaths,7,Democratic People's Republic of Korea,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,484.9973269082949,545.2298759150998,406.91220914821747
1,Deaths,7,Democratic People's Republic of Korea,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,367.23491842340604,413.7835569790517,309.3526179855033
1,Deaths,7,Democratic People's Republic of Korea,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,411.1980692529155,456.09779371459473,351.48797847736455
1,Deaths,78,Denmark,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,213.97618920670058,224.20500131233442,200.3413632374929
1,Deaths,78,Denmark,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,137.1964867004913,146.47297905035626,120.52857849460068
1,Deaths,78,Denmark,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,170.50419088192479,179.26286689997463,155.2051070450883
1,Deaths,205,Côte d'Ivoire,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,366.59614683718326,428.430206040033,307.04562753456
1,Deaths,205,Côte d'Ivoire,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,273.09888094954715,322.98381911315823,224.4823941254656
1,Deaths,205,Côte d'Ivoire,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,320.4275437801661,370.03069702990365,272.97294597484415
1,Deaths,54,Slovakia,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,459.76624949583004,477.7717460824217,432.1058282016414
1,Deaths,54,Slovakia,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,314.29879653242784,330.3155262854787,283.3160431949703
1,Deaths,54,Slovakia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,375.7396130393222,390.28863855218214,345.84251242412256
1,Deaths,376,Northern Mariana Islands,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,302.8397008750659,338.5057729070775,273.63081698207753
1,Deaths,376,Northern Mariana Islands,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,243.48159981827695,286.01714895636536,206.9203542058314
1,Deaths,376,Northern Mariana Islands,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,275.6985381778587,312.64078084543,242.560843540621
1,Deaths,422,United States Virgin Islands,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,394.31084951020176,421.34226878296295,363.5791638746422
1,Deaths,422,United States Virgin Islands,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,248.9920804271203,265.4853632519977,225.87549032993235
1,Deaths,422,United States Virgin Islands,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,316.3891452337349,335.079255336297,292.29014968871695
1,Deaths,207,Ghana,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,310.7841932304065,356.54457324290263,268.1418765288583
1,Deaths,207,Ghana,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,329.44441575889226,381.1224630314764,275.44178201764026
1,Deaths,207,Ghana,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,323.92028027827854,365.074812384864,282.7900464201302
1,Deaths,186,Seychelles,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,377.2578783232316,409.2516536993792,351.1484128850251
1,Deaths,186,Seychelles,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,237.53076512968295,256.20319203404347,212.36501548429956
1,Deaths,186,Seychelles,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,300.17330860938307,318.9500467778961,277.31816075302044
1,Deaths,127,El Salvador,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,194.1360271837701,213.00919134029246,176.43343993246964
1,Deaths,127,El Salvador,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,131.0337853170092,142.19133106995423,116.10037593284557
1,Deaths,127,El Salvador,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,158.5721097772658,171.96326001055024,143.40323188809876
1,Deaths,206,Gambia,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,331.2108666220382,389.0486651834959,273.43594069756534
1,Deaths,206,Gambia,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,293.5167191674405,343.0444048351254,242.52777501516383
1,Deaths,206,Gambia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,312.8490580780016,362.5250451422417,262.68896472689266
1,Deaths,143,Iraq,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,524.8855157526432,639.7649463920287,415.88177937150516
1,Deaths,143,Iraq,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,419.4827180786222,509.56905881032327,339.91939244237
1,Deaths,143,Iraq,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,471.6381504274953,569.7025378428867,384.82755606186896
1,Deaths,15,Myanmar,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,441.459370982373,502.86063083811405,388.3223904645525
1,Deaths,15,Myanmar,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,346.26179130305206,396.5641369902558,299.05594580952777
1,Deaths,15,Myanmar,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,389.5400742632895,441.0980582333498,341.94190841713277
1,Deaths,172,Equatorial Guinea,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,255.04659727294916,324.541592838521,189.72060777572347
1,Deaths,172,Equatorial Guinea,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,287.5604543180754,378.9894811428746,205.8377381833353
1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,276.46101372451216,353.29091313002857,205.39592950539185
1,Deaths,162,Bhutan,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,281.63191904280006,332.6540424779314,225.877703029442
1,Deaths,162,Bhutan,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,236.74372010013786,276.6270396605533,195.501397040743
1,Deaths,162,Bhutan,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,259.09781164803206,299.05475176012754,219.33794697849922
1,Deaths,190,Uganda,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,323.6966981594421,379.895950603508,265.3323305637336
1,Deaths,190,Uganda,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,251.2864654869521,294.4263756254875,201.08527530663414
1,Deaths,190,Uganda,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,285.90950145387916,326.7554272656802,240.57571694744897
1,Deaths,62,Russian Federation,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,876.9781779239772,890.5275815076279,849.9311165543701
1,Deaths,62,Russian Federation,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,527.8241863665329,542.2515640752273,495.91822630925134
1,Deaths,62,Russian Federation,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,670.5814092077243,684.7022067732619,639.8945764320885
1,Deaths,30,Vanuatu,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,637.3426484919853,803.8766286770046,527.4001375783478
1,Deaths,30,Vanuatu,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,471.19837728992206,626.0479968310669,341.0675009204051
1,Deaths,30,Vanuatu,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,556.7767570810526,699.2895352776249,445.88065674699953
1,Deaths,435,South Sudan,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,250.70138192227512,318.76640981344855,189.75497257885334
1,Deaths,435,South Sudan,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,233.41043151988822,287.81888305353357,177.75015010375563
1,Deaths,435,South Sudan,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,244.04119384431283,299.3304135387302,188.8716744855252
1,Deaths,14,Maldives,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,296.3305454656686,324.69370606144224,266.3182044006906
1,Deaths,14,Maldives,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,230.95691039487585,258.72600352675204,203.60567841669553
1,Deaths,14,Maldives,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,266.37143080630216,292.80802090139986,239.18292421551078
1,Deaths,41,Uzbekistan,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,1227.9048569569586,1271.6996868323656,1179.7073256293454
1,Deaths,41,Uzbekistan,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,992.4548081210745,1026.0420058679388,945.3977610012472
1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,1102.3391147010718,1135.0662773611787,1058.7572485815701
1,Deaths,69,Singapore,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,179.94373683157988,186.90051239252693,167.11277973965846
1,Deaths,69,Singapore,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,119.41609843338057,127.08582483590234,105.05604753593572
1,Deaths,69,Singapore,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,147.41887689046763,154.2249968806984,133.54591389500249
1,Deaths,36,Kazakhstan,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,926.9272468568652,961.31919996092,883.7233525768876
1,Deaths,36,Kazakhstan,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,598.5189896074417,622.589860299708,558.7547573512293
1,Deaths,36,Kazakhstan,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,735.1323844957052,760.9949954893614,694.1638961812557
1,Deaths,178,Eritrea,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,370.4287661172943,466.9066817625371,260.1245615839445
1,Deaths,178,Eritrea,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,309.73550750058075,414.86058571075705,225.63483157167622
1,Deaths,178,Eritrea,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,340.0227809607409,427.5455394958091,260.2205145096619
1,Deaths,194,Lesotho,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,455.6349756642748,529.9863443811215,389.1090730502105
1,Deaths,194,Lesotho,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,368.7003755317737,471.7376511961623,280.1376492562777
1,Deaths,194,Lesotho,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,413.65377185869323,496.00396463354,341.36329100620907
1,Deaths,156,United Arab Emirates,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,500.786434363319,569.7816010327647,431.43519244181454
1,Deaths,156,United Arab Emirates,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,722.7062403047838,809.9785947366942,654.9119437266752
1,Deaths,156,United Arab Emirates,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,587.0258919154476,659.8656877142297,520.4364292574005
1,Deaths,101,Canada,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,171.634565350164,178.97530243357645,160.06478887512475
1,Deaths,101,Canada,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,110.81992775369416,119.1388266472999,96.75986810402773
1,Deaths,101,Canada,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,137.90852375981524,145.4348258690101,124.78666361703326
1,Deaths,393,Saint Kitts and Nevis,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,380.78481325695986,403.3374276683329,354.75544476659314
1,Deaths,393,Saint Kitts and Nevis,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,301.2091273814734,324.00448319533695,275.0835105281469
1,Deaths,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,340.241147171343,361.9915398660422,314.6714827855425
1,Deaths,185,Rwanda,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,304.5015476138834,378.6531199440256,256.1569684195487
1,Deaths,185,Rwanda,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,268.4182838729666,324.57834573850545,222.88932033069497
1,Deaths,185,Rwanda,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,284.35684391278977,332.3710142344705,243.44711298693858
1,Deaths,215,Sao Tome and Principe,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,297.4369709557291,342.6623029842424,255.5798987925946
1,Deaths,215,Sao Tome and Principe,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,332.99999281835824,381.0698575799802,277.0612800479068
1,Deaths,215,Sao Tome and Principe,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,316.4927008358462,356.7612092396028,276.3662703547738
1,Deaths,51,Poland,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,371.2604189731606,383.3025411865189,347.865945248006
1,Deaths,51,Poland,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,239.14347767623255,252.07302793025838,213.16403027484677
1,Deaths,51,Poland,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,295.8847293364706,307.9379281920304,270.39715471347404
1,Deaths,16,Philippines,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,375.8929517982065,414.89708261235177,320.1681739411759
1,Deaths,16,Philippines,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,293.0510646468155,321.0167418256285,259.5562657615294
1,Deaths,16,Philippines,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,331.71215499534514,356.52311260784603,291.73134929967495
1,Deaths,369,Nauru,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,907.8475931485978,1062.7442314923876,753.0090377813168
1,Deaths,369,Nauru,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,659.5610175141728,789.257006196155,539.2482117154093
1,Deaths,369,Nauru,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,788.1939098991209,918.2007685628869,664.6144503046262
1,Deaths,149,Palestine,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,515.4990814132394,557.0413677567087,469.17870336109536
1,Deaths,149,Palestine,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,362.077398587223,394.21151788754366,323.91653761177025
1,Deaths,149,Palestine,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,427.1938683231587,457.4112365665846,390.2102856127099
1,Deaths,213,Niger,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,271.80020757512574,329.7869209407668,220.132848232122
1,Deaths,213,Niger,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,290.2255022544868,343.58894673266707,235.1238545681651
1,Deaths,213,Niger,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,280.9174902077499,328.8842975739237,233.84339096804746
1,Deaths,133,Venezuela (Bolivarian Republic of),1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,319.3430947153727,331.02363664280136,298.89779147410195
1,Deaths,133,Venezuela (Bolivarian Republic of),2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,167.53421493657316,177.95532541769907,148.3184873623955
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,235.19324262246508,245.78472715925375,215.54769264849992
1,Deaths,175,Burundi,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,353.92716278769336,427.8648638244561,294.6555254292037
1,Deaths,175,Burundi,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,316.1932751465056,377.17035007886255,259.96457384421035
1,Deaths,175,Burundi,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,336.2958508148497,395.0956709859591,286.00428495718177
1,Deaths,88,Malta,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,246.90061988154392,260.56694285044875,229.83707157409992
1,Deaths,88,Malta,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,164.60721143526706,176.63649914859766,144.42401118602257
1,Deaths,88,Malta,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,200.42550428249598,211.53317589655543,180.95669789308022
1,Deaths,25,Micronesia (Federated States of),1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,636.7960213629088,746.6620430725613,525.4407318606407
1,Deaths,25,Micronesia (Federated States of),2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,477.85953435888,577.9891026365426,380.9194192606227
1,Deaths,25,Micronesia (Federated States of),3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,556.5807710343857,659.0323226525971,460.7114850557946
1,Deaths,83,Iceland,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,196.74768332376746,209.28884418137056,179.97643864960875
1,Deaths,83,Iceland,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,95.49700681906768,107.16885548057702,78.18995236245809
1,Deaths,83,Iceland,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,140.43488271539024,152.13297025635353,123.97770277930067
1,Deaths,49,North Macedonia,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,758.777514546277,787.6173515206681,721.2735300027633
1,Deaths,49,North Macedonia,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,647.8303162119083,677.2207923390231,606.3381461711396
1,Deaths,49,North Macedonia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,699.6738952263712,722.5377815935813,665.7050682028628
1,Deaths,85,Israel,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,153.61359651825742,160.47280546226713,142.90292195142047
1,Deaths,85,Israel,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,119.26211747986608,127.11540864042226,105.2336946188633
1,Deaths,85,Israel,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,135.08308970433268,141.44401478880621,122.78132793736725
1,Deaths,12,Lao People's Democratic Republic,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,456.4749552615919,546.6410174716217,387.4070121251632
1,Deaths,12,Lao People's Democratic Republic,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,363.89347748583384,423.95856460047173,311.4047171637726
